"link_vacancy","vacancy_name","skills","create_time","salary","company","work_exp"
"https://spb.hh.ru/vacancy/46982070?from=vacancy_search_list&query=Python","Старший инженер по разработке и оптимизации компилятора","['Английский\xa0— B1 — Средний', 'Java', 'Английский язык', 'Linux', 'Compiler', 'OpenJDK', 'LLVM', 'GCC']","29 августа 2021","от 300 000 руб.","БЕЛЛСОФТ","более 6 лет"
"https://spb.hh.ru/vacancy/42472765?from=vacancy_search_list&query=Python","Инженер Linux (Junior)","[]","31 августа 2021","з/п не указана","КОРУС Консалтинг","1–3 года"
"https://spb.hh.ru/vacancy/46557455?from=vacancy_search_list&query=Python","Преподаватель в центр программирования для детей","[]","30 августа 2021","от 10 000 до 40 000 руб.","Кодики (ИП Федорова Татьяна Валерьевна)","1–3 года"
"https://spb.hh.ru/vacancy/46467471?from=vacancy_search_list&query=Python","Администратор баз данных Oracle","['Python', 'Oracle Pl/SQL', 'Linux', 'Bash', 'SQL']","31 августа 2021","з/п не указана","SberTech","1–3 года"
"https://spb.hh.ru/vacancy/46892533?from=vacancy_search_list&query=Python","Аналитик","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/40547359?from=vacancy_search_list&query=Python","QA Engineer","['Английский\xa0— B1 — Средний', 'Тестирование', 'HTML', 'Git', 'SQL', 'Английский язык', 'Atlassian Jira', 'Atlassian Confluence', 'Python', 'Test case', 'QA']","31 августа 2021","з/п не указана","GET Information Technology","1–3 года"
"https://spb.hh.ru/vacancy/47159962?from=vacancy_search_list&query=Python","Системный аналитик","['SQL', 'Python', 'MS SQL', 'Tableau', 'Power BI']","28 августа 2021","от 65 000 руб.","Агентство судебного взыскания","1–3 года"
"https://spb.hh.ru/vacancy/45493043?from=vacancy_search_list&query=Python","Senior Data Analyst (Направление целевого маркетинга и сегментации)","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/47485238?from=vacancy_search_list&query=Python","Tech Support Engineer / Инженер технической поддержки (Junior Linux Administrator)","['Английский\xa0— A2 — Элементарный', 'Linux', 'Администрирование серверов Linux', 'Техническая поддержка', 'Jira']","30 августа 2021","до 1 200 EUR","EXANTE","1–3 года"
"https://spb.hh.ru/vacancy/46537175?from=vacancy_search_list&query=Python","Аналитик данных","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/47378647?from=vacancy_search_list&query=Python","Web/Product Analyst","['Python', 'Tableau', 'SQL', 'Математическая статистика', 'Английский язык']","28 августа 2021","з/п не указана","Zion Development","1–3 года"
"https://spb.hh.ru/vacancy/46708601?from=vacancy_search_list&query=Python","DevOps Engineer (AWS)","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/46884394?from=vacancy_search_list&query=Python","Senior QA Engineer","['Английский\xa0— C1 — Продвинутый', 'Java', 'Scrum', 'Английский язык', 'Atlassian Jira', 'Selenium']","30 августа 2021","от 200 000 руб.","Vallexsoftware","3–6 лет"
"https://spb.hh.ru/vacancy/47470124?from=vacancy_search_list&query=Python","Senior Test Automation Engineer","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/42399124?from=vacancy_search_list&query=Python","Системный инженер / DevOps Engineer","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/45415634?from=vacancy_search_list&query=Python","Senior ML Engineer / MLOps","['Python', 'Английский язык', 'Маркетинговое планирование', 'C++', 'Навыки межличностного общения']","30 августа 2021","от 5 500 USD","Tango Me","3–6 лет"
"https://spb.hh.ru/vacancy/44922427?from=vacancy_search_list&query=Python","Senior/Lead QA Automation Engineer","['Автоматизация тестирования', 'Функциональное тестирование', 'Python', 'Docker', 'Сетевые технологии', 'Нагрузочное тестирование', 'Linux', 'Git']","30 августа 2021","от 250 000 до 350 000 руб.","Scalable Solutions","3–6 лет"
"https://spb.hh.ru/vacancy/46177823?from=vacancy_search_list&query=Python","Quantitative Developer","['Английский\xa0— B2 — Средне-продвинутый', 'Python', 'SQL', 'PostgreSQL', 'ClickHouse', 'Git', 'Pandas']","29 августа 2021","до 500 000 руб.","Cindicator","3–6 лет"
"https://spb.hh.ru/vacancy/47507483?from=vacancy_search_list&query=Python","Разработчик в Нирвану","['PostgreSQL', 'Java', 'SQL', 'Python', 'Hibernate', 'Spring', 'Unix-системы', 'Docker', 'Bash']","31 августа 2021","з/п не указана","Яндекс","не требуется"
"https://spb.hh.ru/vacancy/46944208?from=vacancy_search_list&query=Python","QA Specialist (Специалист по тестированию)","[]","31 августа 2021","з/п не указана","Wargaming St. Petersburg (Lesta Studio)","1–3 года"
"https://spb.hh.ru/vacancy/46855993?from=vacancy_search_list&query=Python","Principal Software Engineer, DataPath Automation team, Powerstore","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/47038684?from=vacancy_search_list&query=Python","Software Engineer","['Английский\xa0— B2 — Средне-продвинутый', 'Python', 'Linux', 'Docker', 'SQL', 'C++', 'Kubernetes', 'CI/CD']","31 августа 2021","от 160 000 до 250 000 руб.","Coin Liquidity Solutions","1–3 года"
"https://spb.hh.ru/vacancy/45657075?from=vacancy_search_list&query=Python","DevOps Engineer","['Linux', 'Kubernetes', 'MySQL', 'Python', 'PostgreSQL']","30 августа 2021","от 2 000 EUR","TW Global Services SA","1–3 года"
"https://spb.hh.ru/vacancy/47151900?from=vacancy_search_list&query=Python","Devops enginer","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/47520470?from=vacancy_search_list&query=Python","Data Analyst","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/46797846?from=vacancy_search_list&query=Python","DevOps Engineer (Bioinformatics)","[]","28 августа 2021","от 200 000 до 270 000 руб.","Дженстек","1–3 года"
"https://spb.hh.ru/vacancy/47379670?from=vacancy_search_list&query=Python","DevOps Engineer","['Linux', 'Git', 'Python', 'Shell Scripting']","28 августа 2021","з/п не указана","onsemi","не требуется"
"https://spb.hh.ru/vacancy/47511589?from=vacancy_search_list&query=Python","Devops enginer","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/47430165?from=vacancy_search_list&query=Python","Разработчик C++ (backend, REST API)","['Linux', 'Git', 'Python', 'Bash', 'Английский язык', 'C++', 'API']","30 августа 2021","от 120 000 до 250 000 руб.","Телеформ ИС","3–6 лет"
"https://spb.hh.ru/vacancy/39647958?from=vacancy_search_list&query=Python","Big Data Engineer (Python+Airflow+GCP)","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/46706994?from=vacancy_search_list&query=Python","Full Stack Python/JS разработчик","['Git', 'MongoDB', 'VueJS', 'Python', 'JavaScript']","29 августа 2021","от 120 000 руб.","Радиофид","3–6 лет"
"https://spb.hh.ru/vacancy/47146188?from=vacancy_search_list&query=Python","Big Data Engineer (remote)","['SQL', 'Python', 'Java', 'Java SE', 'Spark', 'Flink', 'Kafka', 'Hadoop', 'Apache Beam', 'BigQuery', 'Airflow', 'Google Cloud Platform', 'Apache Kafka']","29 августа 2021","от 4 400 до 12 000 USD","LeoVegas","1–3 года"
"https://spb.hh.ru/vacancy/46938601?from=vacancy_search_list&query=Python","Аналитик данных","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/43661942?from=vacancy_search_list&query=Python","Python Middle / Senior разработчик (фреймворк Flask или Django)","['Английский\xa0— B2 — Средне-продвинутый', 'Python', 'Django Framework', 'Английский язык', 'Базы данных']","30 августа 2021","з/п не указана","Noveo","3–6 лет"
"https://spb.hh.ru/vacancy/46705172?from=vacancy_search_list&query=Python","Full-stack Python Developer","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/44893257?from=vacancy_search_list&query=Python","Middle/Senior Python-разработчик в команду Добычи данных","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/46785746?from=vacancy_search_list&query=Python","Старший Python разработчик в Учебник","['Django Rest Framework', 'Эффективное принятие решений', 'Python']","4 августа 2021","з/п не указана","Яндекс","более 6 лет"
"https://spb.hh.ru/vacancy/46748727?from=vacancy_search_list&query=Python","Python Developer","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/46809570?from=vacancy_search_list&query=Python","Python Developer","['JavaScript', 'Python', 'REST', 'JSON']","20 августа 2021","от 150 000 руб.","M-soft","3–6 лет"
"https://spb.hh.ru/vacancy/47209067?from=vacancy_search_list&query=Python","Back-end developer Python","['Стремление к профессиональному росту', 'Python', 'Django Framework', 'Английский язык', 'Работа в команде', 'Git']","19 августа 2021","от 50 000 руб.","Базилевс","не требуется"
"https://spb.hh.ru/vacancy/47218266?from=vacancy_search_list&query=Python","Python Developer","['Python', 'PostgreSQL', 'Django Framework', 'Docker', 'Flask', 'Pytest', 'Unit Testing', 'Django', 'SQL', 'CI/CD']","19 августа 2021","от 220 000 до 310 000 руб.","Insitech Development","3–6 лет"
"https://spb.hh.ru/vacancy/45784403?from=vacancy_search_list&query=Python","Инженер-программист (Python)","['Английский\xa0— B1 — Средний']","20 августа 2021","до 150 000 руб.","Diakont","3–6 лет"
"https://spb.hh.ru/vacancy/43818527?from=vacancy_search_list&query=Python","Python разработчик","['Python', 'SQL', 'СУБД', 'Базы данных', 'Анализ данных']","27 августа 2021","от 100 000 руб.","Институт телекоммуникаций","3–6 лет"
